,movie,names,reviews
714,'PVR Naraina', ['Gowtham S', 'NEW' '' '' '' '' '' '' '' '' '' '' '' '' '' 'PVR in VR is located on the top floor. PVR always maintains their standards of customer service seating service food and beverage. …More'
715,'PVR Naraina', ['Azhagan S'," ""Excellent environment and good cinema experience. Well maintained. Gone to audi6 there won't be no much bass. Book the px_l screen for grand movies. Popcorn was good and don't hesitate to add seasonings."""
716,'PVR Naraina', ['Gourab Tripathy', '8 months ago' 'Must to visit Cine complex.. Superb Ambience...PVR Mall is on the Third floor of VR Chennai Mall..U may book advance ticket both online N offline ar per availability..Compared to other PVR in chennai U would find it more beautiful..as is …More'
717,'PVR Naraina', ['Suhail S', 'NEW' 'Extremely dirty. We were in their premium XL which was a disaster in quality and the cafe is below standard. You get better experience in other places'
718,'PVR Naraina', ['Chaithu Chan', 'I like PVR Theatres ♥️😍 Total 10 Screens AUDI 1 Big Theatre Real 3D Experience 🕶️😎👌'
719,'PVR Naraina', ['NIRANJAN C P'," 'NEW' '' '' '' ""I know it's gonna be good and absolutely I got it."" ""The reason why I would likely to prefer this compared to Imax (Obviously ticket rate would be half of the price) & never the less it's one of the best screen …More"""
720,'PVR Naraina', ['Kadhir R', 'Situated in Anna nagar has lot of branded showrooms and has PVR cinema complex as well.  The  food court is big to accomodate more people. Kids funzone is also there'
721,'PVR Naraina', ['Deva Narayanan', 'A luxurious movie theatre that offers a good movie experience.There are total of 10 screens out of which is a PXL screen . The comfort of the seats in the all screens can be improved and the quality of the sound can be improved as well. One …More'
722,'PVR Naraina', ['suraj s', 'As the name mentions PVR ICON it is one of the best multiplex in chennai.' '' 'The PXL picture quality is great but the sound quality is not impressive overall a good experience.'
723,'PVR Naraina', ['arun siddharth'," ""Theater experience is really satisfactory but not with the food they sale. Very expensive. 500ml of water is Rs.50. Now a days they don't even sell 1 lit. Before it was Rs.80 but now u r suppose to by two 500 ml which cost 100 🤬🤬🤬. Its better not to buy anything. Many times cost of food is greater than the theater show price."""
724,'PVR Naraina', ['Ramabadhran K S'," 'Film freaks over there! The PVR XL is a must go theatre for you guys. The Atmos surrounding and the color rendition is like that stunning. In one word ""Extraordinary Fantastic Mind-blowing Sir!!!"".'"
725,'PVR Naraina', ['Aneesha Anitha', 'Rate of snacks is increased to a  whole new level. Screening is always late. Otherwise fine. Need to improve in these areas.'
726,'PVR Naraina', ['Lioness M', 'It was Unique experience..to know that this coffee shop has branches around the world... tasty and costly....just coffee and 1 cookie ...which i bought cost me nearly 300rs...but just for an experience...and to feel the feel of high end coffee shop...its best...'
727,'PVR Naraina', ['FAMITHA BEGUM A BCA', 'This was amazing mall in chennai.I came with my collige for dada movie recently really nice deaigning interior light and all.I suggest eah and everyone who viewed this to go to this mall. You can find everything not only that movie u can …More'
728,'PVR Naraina', ['Sujith Rocky', 'Theatre is quite bigger and really awesome with its sound effects .' 'I have watched 3D movie which is class and cool. PVR usually never disappoints you in anything . Also it comes with the Tastiest popcorn for the Popcorn lovers .'
729,'PVR Naraina', ['Jaya', 'Good theatre with good ambience & comfortable seating but food is very very expensive as always in complex.'
730,'PVR Naraina', ['Shaheed Ahmed', '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' 'Located inside one of the best malls in Chennai. With all your shopping a good place for a wonderful movie experience. …More'
731,'PVR Naraina', ['Parthasarathy Babu', 'NEW' '' 'As all knows they are the best in movie experience but when it comes to snacks they are rocket high but they say they introduced 99 rs combo etc but that to 10-am to 6-pm and this combo will not be available on weekends and the unlimited …More'
732,'PVR Naraina', ['Paul “Prakash” Pandian', '6 months ago' 'Good shopping mall with all branded shops. PVR Cinemas PXL Screen is good but Dolby Atmos sound Needs to be important only advantage is big screen(PXL). Nowadays most of the time technical glitch they stopped thunivu show due to technical …More'
733,'PVR Naraina', ['Aishwarya Biradar', 'Enjoyed couple of movies.' 'popcorn 🍿 gets expensive as the movie is being publicised. Washrooms need to be cleaned up frequently. Overall good experience'
734,'PVR Naraina', ['Thangamariappan K', '' '' '' '' '' '' '' 'Awesome.... awesome... awesome...' 'Super experience to view big screen...' 'Clean environment... …More'
735,'PVR Naraina', ['YOUR PAGE', 'It was amazing cinema experience in VR PVR cinemas chennai.large screens.dolby sounds.superb reclining seating.i loved it.try and love it'
736,'PVR Naraina', ['Rubyat Khan', '2 years ago' 'Oh you beauty! There are movie theatres and then there is pvc vr mall. What a grand entrance which is no less than five star hotel very instagramable and photoshootable. This place is a must visit for a couple of reasons number one the …More'
737,'PVR Naraina', ['Kannan G', 'NEW' 'I watched Mission Impossible – Dead Reckoning Part One yesterday in PVR Screen 3 in VR Mall (Anna Nagar Chennai). Though the screen quality was great the sound was very bad. Extremely bright and very poor bass response. Was quite …More'
738,'PVR Naraina', ['harsha bezawada'," ""The screen is superb. Biggest screen so far I've seen on my life. Theatre is awesome."" ""The only dissatisfaction is they didn't turned the air conditioner entire time. Only for 1 hour they put air conditioner."""
739,'PVR Naraina', ['Viva', '6 months ago' 'Nice thearitical experience. Very clean and comfortable. Snack rates are high though good varieties are offered.' 'Movie must be experienced in P[XL] at PVR VR Chennai. Multiple screen choices available 🤷\u200d♂️'
740,'PVR Naraina', ['rajeev vishwakarma', '' 'I often go this place. It is good and convenient in all aspects. Parking to entrance and exit. You will not forget where you have parked your vehicle. All shops are available and great place to eat. …More'
741,'PVR Naraina', ['Basheer Ahmed', 'NEW' 'Worst movie theatre with very worst audio experience ever. Pvr pxl screen does not have overhead speakers for Dolby Atmos but still advertised as Atmos. The audio was very tinny and realistically speaking it sounded very much like a cheap …More'
742,'PVR Naraina', ['AMIT BHAT', '2 months ago' 'Most beautiful PVR I have been is Anna Nagar PVR …'
743,'PVR Naraina', ['Jey Anirudh'," ""There are many closed shops/under renovation shops no matter what month you visit. The mall doesn't feel alive unlike other malls like Express Avenue or Phoenix Mall. Every floor there's so many closed shops. There's no proper vibe going …More"""
744,'PVR Naraina', ['Hemalatha Devadass'," ""Went to this place to watch magnum opus Ponniyin Selvan. Was excited for the experience and yes it didn't disappoint me. The sound and the screen was amazing and it did justice to the price paid. But had one discomfort because the seat was …More"""
